date,year,min temp,max temp,avg temp,daily gdd,cumulative gdd,cumulative avg temp,21-day rolling avg temp,20-year avg day of the year with peak cherry blossom,bloom day of the year
1881-03-01,1881,1.3,10.2,5.5,0.5,0.5,5.5,5.5,105.3,112
1881-03-02,1881,1.0,12.3,4.3,0.0,0.5,9.8,4.9,105.3,112
1881-03-03,1881,0.8,8.8,5.8,0.7999999999999998,1.2999999999999998,15.600000000000001,5.2,105.3,112
1881-03-04,1881,-6.1,9.0,4.2,0.0,1.2999999999999998,19.8,4.95,105.3,112
1881-03-05,1881,-3.2,4.4,-0.9,0.0,1.2999999999999998,18.900000000000002,3.78,105.3,112
1881-03-06,1881,-3.2,3.3,0.5,0.0,1.2999999999999998,19.400000000000002,3.233333333333333,105.3,112
1881-03-07,1881,-3.6,5.8,0.4,0.0,1.2999999999999998,19.8,2.8285714285714287,105.3,112
1881-03-08,1881,-3.1,6.8,4.4,0.0,1.2999999999999998,24.200000000000003,3.025,105.3,112
1881-03-09,1881,3.7,10.4,6.9,1.9000000000000004,3.2,31.1,3.4555555555555557,105.3,112
1881-03-10,1881,3.3,8.8,7.3,2.3,5.5,38.4,3.84,105.3,112
1881-03-11,1881,7.1,10.8,9.7,4.699999999999999,10.2,48.099999999999994,4.372727272727273,105.3,112
1881-03-12,1881,0.3,10.2,6.1,1.0999999999999996,11.299999999999999,54.199999999999996,4.516666666666667,105.3,112
1881-03-13,1881,-0.8,9.9,7.3,2.3,13.599999999999998,61.49999999999999,4.730769230769231,105.3,112
1881-03-14,1881,-0.2,9.8,3.9,0.0,13.599999999999998,65.39999999999999,4.671428571428572,105.3,112
1881-03-15,1881,-1.9,6.3,1.1,0.0,13.599999999999998,66.49999999999999,4.433333333333334,105.3,112
1881-03-16,1881,-3.8,7.2,1.5,0.0,13.599999999999998,67.99999999999999,4.25,105.3,112
1881-03-17,1881,-4.6,9.1,1.6,0.0,13.599999999999998,69.59999999999998,4.094117647058823,105.3,112
1881-03-18,1881,-4.7,10.4,0.7,0.0,13.599999999999998,70.29999999999998,3.9055555555555554,105.3,112
1881-03-19,1881,-4.1,13.9,4.7,0.0,13.599999999999998,74.99999999999999,3.9473684210526314,105.3,112
1881-03-20,1881,-0.6,12.5,7.1,2.0999999999999996,15.699999999999998,82.09999999999998,4.1049999999999995,105.3,112
1881-03-21,1881,4.9,11.9,8.9,3.9000000000000004,19.599999999999998,90.99999999999999,4.333333333333333,105.3,112
1881-03-22,1881,2.6,6.8,5.6,0.5999999999999996,20.199999999999996,96.59999999999998,4.338095238095238,105.3,112
1881-03-23,1881,0.6,9.2,3.7,0.0,20.199999999999996,100.29999999999998,4.309523809523809,105.3,112
1881-03-24,1881,-2.3,8.6,3.5,0.0,20.199999999999996,103.79999999999998,4.2,105.3,112
1881-03-25,1881,-4.1,7.7,2.2,0.0,20.199999999999996,105.99999999999999,4.104761904761905,105.3,112
1881-03-26,1881,-5.1,11.8,3.6,0.0,20.199999999999996,109.59999999999998,4.319047619047619,105.3,112
1881-03-27,1881,-2.6,15.4,5.8,0.7999999999999998,20.999999999999996,115.39999999999998,4.571428571428571,105.3,112
1881-03-28,1881,-3.1,15.7,6.7,1.7000000000000002,22.699999999999996,122.09999999999998,4.871428571428571,105.3,112
1881-03-29,1881,-0.9,15.4,7.9,2.9000000000000004,25.599999999999994,129.99999999999997,5.038095238095238,105.3,112
1881-03-30,1881,-1.1,17.2,8.0,3.0,28.599999999999994,137.99999999999997,5.090476190476191,105.3,112
1881-03-31,1881,-1.9,14.6,6.3,1.2999999999999998,29.899999999999995,144.29999999999998,5.042857142857143,105.3,112
1881-04-01,1881,-1.8,18.9,10.2,5.199999999999999,35.099999999999994,154.49999999999997,5.066666666666667,105.3,112
1881-04-02,1881,8.7,14.1,12.4,7.4,42.49999999999999,166.89999999999998,5.366666666666667,105.3,112
1881-04-03,1881,1.6,11.8,8.1,3.0999999999999996,45.599999999999994,174.99999999999997,5.404761904761905,105.3,112
1881-04-04,1881,-1.6,14.6,7.4,2.4000000000000004,47.99999999999999,182.39999999999998,5.571428571428571,105.3,112
1881-04-05,1881,4.4,12.8,9.2,4.199999999999999,52.19999999999999,191.59999999999997,5.957142857142857,105.3,112
1881-04-06,1881,5.6,12.3,8.5,3.5,55.69999999999999,200.09999999999997,6.29047619047619,105.3,112
1881-04-07,1881,2.6,14.3,7.4,2.4000000000000004,58.09999999999999,207.49999999999997,6.566666666666667,105.3,112
1881-04-08,1881,0.8,17.4,9.9,4.9,62.999999999999986,217.39999999999998,7.004761904761905,105.3,112
1881-04-09,1881,-0.5,15.3,7.2,2.2,65.19999999999999,224.59999999999997,7.123809523809523,105.3,112
1881-04-10,1881,-0.9,18.9,8.7,3.6999999999999993,68.89999999999999,233.29999999999995,7.200000000000001,105.3,112
1881-04-11,1881,2.6,19.6,14.9,9.9,78.8,248.19999999999996,7.485714285714285,105.3,112
1881-04-12,1881,10.4,19.9,14.0,9.0,87.8,262.19999999999993,7.885714285714285,105.3,112
1881-04-13,1881,5.4,11.2,8.1,3.0999999999999996,90.89999999999999,270.29999999999995,8.095238095238095,105.3,112
1881-04-14,1881,1.7,11.4,5.4,0.40000000000000036,91.3,275.69999999999993,8.185714285714285,105.3,112
1881-04-15,1881,1.0,13.6,6.9,1.9000000000000004,93.2,282.5999999999999,8.40952380952381,105.3,112
1881-04-16,1881,0.7,16.7,10.6,5.6,98.8,293.19999999999993,8.742857142857142,105.3,112
1881-04-17,1881,5.1,14.7,11.3,6.300000000000001,105.1,304.49999999999994,9.004761904761905,105.3,112
1881-04-18,1881,4.2,14.3,10.0,5.0,110.1,314.49999999999994,9.161904761904761,105.3,112
1881-04-19,1881,1.2,18.7,9.9,4.9,115.0,324.3999999999999,9.257142857142858,105.3,112
1881-04-20,1881,5.0,17.4,14.9,9.9,124.9,339.2999999999999,9.585714285714285,105.3,112
1881-04-21,1881,7.1,19.2,12.4,7.4,132.3,351.6999999999999,9.876190476190475,105.3,112
1881-04-22,1881,1.3,15.4,9.3,4.300000000000001,136.60000000000002,360.9999999999999,9.833333333333334,105.3,112
1881-04-23,1881,6.3,12.6,11.9,6.9,143.50000000000003,372.89999999999986,9.80952380952381,105.3,112
1881-04-24,1881,5.7,22.4,16.2,11.2,154.70000000000002,389.09999999999985,10.195238095238095,105.3,112
1881-04-25,1881,13.1,24.3,19.4,14.399999999999999,169.10000000000002,408.49999999999983,10.766666666666666,105.3,112
1881-04-26,1881,15.4,19.4,18.4,13.399999999999999,182.50000000000003,426.8999999999998,11.204761904761906,105.3,112
1881-04-27,1881,14.2,25.3,18.9,13.899999999999999,196.40000000000003,445.7999999999998,11.7,105.3,112
1881-04-28,1881,16.9,21.7,18.6,13.600000000000001,210.00000000000003,464.3999999999998,12.233333333333333,105.3,112
1881-04-29,1881,8.6,20.2,14.0,9.0,219.00000000000003,478.3999999999998,12.428571428571429,105.3,112
1881-04-30,1881,6.9,23.8,15.5,10.5,229.50000000000003,493.8999999999998,12.823809523809524,105.3,112
1882-03-01,1882,0.4,9.0,4.2,0.0,0.0,4.2,4.2,105.15,97
1882-03-02,1882,-2.7,8.5,2.3,0.0,0.0,6.5,3.25,105.15,97
1882-03-03,1882,-3.9,11.5,4.9,0.0,0.0,11.4,3.8000000000000003,105.15,97
1882-03-04,1882,-2.8,10.7,3.8,0.0,0.0,15.2,3.8,105.15,97
1882-03-05,1882,-2.1,6.2,1.5,0.0,0.0,16.7,3.34,105.15,97
1882-03-06,1882,-3.1,5.2,1.7,0.0,0.0,18.4,3.0666666666666664,105.15,97
1882-03-07,1882,-5.3,10.1,3.2,0.0,0.0,21.599999999999998,3.085714285714286,105.15,97
1882-03-08,1882,-1.1,10.2,3.2,0.0,0.0,24.799999999999997,3.1,105.15,97
1882-03-09,1882,-1.7,9.0,3.9,0.0,0.0,28.699999999999996,3.1888888888888887,105.15,97
1882-03-10,1882,-4.6,12.3,3.1,0.0,0.0,31.799999999999997,3.18,105.15,97
1882-03-11,1882,-2.8,11.2,2.8,0.0,0.0,34.599999999999994,3.1454545454545455,105.15,97
1882-03-12,1882,-2.4,10.1,4.3,0.0,0.0,38.89999999999999,3.2416666666666667,105.15,97
1882-03-13,1882,-3.7,6.7,0.8,0.0,0.0,39.69999999999999,3.053846153846154,105.15,97
1882-03-14,1882,-5.7,12.8,2.6,0.0,0.0,42.29999999999999,3.0214285714285714,105.15,97
1882-03-15,1882,-2.1,15.2,7.9,2.9000000000000004,2.9000000000000004,50.19999999999999,3.3466666666666667,105.15,97
1882-03-16,1882,0.1,16.1,7.6,2.5999999999999996,5.5,57.79999999999999,3.6125,105.15,97
1882-03-17,1882,0.8,20.9,10.7,5.699999999999999,11.2,68.49999999999999,4.029411764705882,105.15,97
1882-03-18,1882,1.0,20.1,11.1,6.1,17.299999999999997,79.59999999999998,4.422222222222222,105.15,97
1882-03-19,1882,8.7,15.3,11.9,6.9,24.199999999999996,91.49999999999999,4.815789473684211,105.15,97
1882-03-20,1882,1.8,14.2,6.3,1.2999999999999998,25.499999999999996,97.79999999999998,4.89,105.15,97
1882-03-21,1882,-1.6,13.7,8.2,3.1999999999999993,28.699999999999996,105.99999999999999,5.0476190476190474,105.15,97
1882-03-22,1882,2.9,9.5,5.8,0.7999999999999998,29.499999999999996,111.79999999999998,5.123809523809523,105.15,97
1882-03-23,1882,0.9,8.9,3.9,0.0,29.499999999999996,115.69999999999999,5.2,105.15,97
1882-03-24,1882,0.3,7.4,3.4,0.0,29.499999999999996,119.1,5.128571428571428,105.15,97
1882-03-25,1882,1.1,13.2,8.6,3.5999999999999996,33.099999999999994,127.69999999999999,5.357142857142857,105.15,97
1882-03-26,1882,4.2,14.1,7.2,2.2,35.3,134.89999999999998,5.628571428571429,105.15,97
1882-03-27,1882,-0.1,10.2,5.1,0.09999999999999964,35.4,139.99999999999997,5.79047619047619,105.15,97
1882-03-28,1882,-1.1,11.1,6.8,1.7999999999999998,37.199999999999996,146.79999999999998,5.961904761904762,105.15,97
1882-03-29,1882,-0.1,13.1,6.7,1.7000000000000002,38.9,153.49999999999997,6.128571428571428,105.15,97
1882-03-30,1882,-0.9,15.2,7.2,2.2,41.1,160.69999999999996,6.285714285714286,105.15,97
1882-03-31,1882,-0.5,15.2,11.1,6.1,47.2,171.79999999999995,6.666666666666667,105.15,97
1882-04-01,1882,9.0,18.1,12.3,7.300000000000001,54.5,184.09999999999997,7.119047619047619,105.15,97
1882-04-02,1882,8.4,19.3,12.9,7.9,62.4,196.99999999999997,7.528571428571429,105.15,97
1882-04-03,1882,12.1,14.9,13.3,8.3,70.7,210.29999999999998,8.123809523809523,105.15,97
1882-04-04,1882,12.1,16.0,14.4,9.4,80.10000000000001,224.7,8.685714285714287,105.15,97
1882-04-05,1882,3.7,12.9,8.6,3.5999999999999996,83.7,233.29999999999998,8.719047619047618,105.15,97
1882-04-06,1882,1.7,14.4,7.6,2.5999999999999996,86.3,240.89999999999998,8.719047619047618,105.15,97
1882-04-07,1882,-0.6,17.3,7.9,2.9000000000000004,89.2,248.79999999999998,8.585714285714285,105.15,97
1882-04-08,1882,1.5,17.4,12.3,7.300000000000001,96.5,261.09999999999997,8.642857142857142,105.15,97
1882-04-09,1882,6.1,18.9,11.8,6.800000000000001,103.3,272.9,8.638095238095238,105.15,97
1882-04-10,1882,2.2,21.3,11.8,6.800000000000001,110.1,284.7,8.9,105.15,97
1882-04-11,1882,6.2,23.9,18.3,13.3,123.39999999999999,303.0,9.380952380952381,105.15,97
1882-04-12,1882,14.2,16.9,15.9,10.9,134.29999999999998,318.9,9.861904761904762,105.15,97
1882-04-13,1882,10.6,17.2,13.1,8.1,142.39999999999998,332.0,10.3,105.15,97
1882-04-14,1882,7.3,14.6,10.6,5.6,147.99999999999997,342.6,10.642857142857142,105.15,97
1882-04-15,1882,1.2,12.3,7.7,2.7,150.69999999999996,350.3,10.6,105.15,97
1882-04-16,1882,0.5,15.4,8.0,3.0,153.69999999999996,358.3,10.638095238095238,105.15,97
1882-04-17,1882,1.0,18.9,10.3,5.300000000000001,158.99999999999997,368.6,10.885714285714286,105.15,97
1882-04-18,1882,3.4,20.6,12.2,7.199999999999999,166.19999999999996,380.8,11.142857142857142,105.15,97
1882-04-19,1882,4.2,22.5,13.4,8.4,174.59999999999997,394.2,11.461904761904762,105.15,97
1882-04-20,1882,5.6,22.9,14.7,9.7,184.29999999999995,408.9,11.819047619047618,105.15,97
1882-04-21,1882,7.9,21.2,17.2,12.2,196.49999999999994,426.09999999999997,12.109523809523811,105.15,97
1882-04-22,1882,10.3,22.2,15.4,10.4,206.89999999999995,441.49999999999994,12.257142857142856,105.15,97
1882-04-23,1882,8.4,22.4,17.1,12.100000000000001,218.99999999999994,458.59999999999997,12.457142857142859,105.15,97
1882-04-24,1882,7.3,21.3,14.5,9.5,228.49999999999994,473.09999999999997,12.514285714285714,105.15,97
1882-04-25,1882,4.6,21.3,13.1,8.1,236.59999999999994,486.2,12.452380952380953,105.15,97
1882-04-26,1882,4.8,23.9,15.0,10.0,246.59999999999994,501.2,12.757142857142856,105.15,97
1882-04-27,1882,10.8,16.7,16.2,11.2,257.79999999999995,517.4,13.166666666666666,105.15,97
1882-04-28,1882,12.9,19.7,17.1,12.100000000000001,269.9,534.5,13.604761904761904,105.15,97
1882-04-29,1882,9.4,21.3,15.4,10.4,280.29999999999995,549.9,13.752380952380953,105.15,97
1882-04-30,1882,5.1,18.2,11.8,6.800000000000001,287.09999999999997,561.6999999999999,13.75238095238095,105.15,97
1883-03-01,1883,-2.2,5.2,2.3,0.0,0.0,2.3,2.3,104.65,107
1883-03-02,1883,1.9,10.0,5.0,0.0,0.0,7.3,3.65,104.65,107
1883-03-03,1883,0.0,8.4,4.6,0.0,0.0,11.899999999999999,3.9666666666666663,104.65,107
1883-03-04,1883,2.8,12.9,6.9,1.9000000000000004,1.9000000000000004,18.799999999999997,4.7,104.65,107
1883-03-05,1883,-1.8,7.3,2.3,0.0,1.9000000000000004,21.099999999999998,4.220000000000001,104.65,107
1883-03-06,1883,-3.9,9.6,2.9,0.0,1.9000000000000004,23.999999999999996,4.0,104.65,107
1883-03-07,1883,-2.9,10.2,3.8,0.0,1.9000000000000004,27.799999999999997,3.9714285714285715,104.65,107
1883-03-08,1883,-2.0,11.7,5.3,0.2999999999999998,2.2,33.099999999999994,4.1375,104.65,107
1883-03-09,1883,-2.6,9.4,3.8,0.0,2.2,36.89999999999999,4.1,104.65,107
1883-03-10,1883,-2.2,10.8,4.8,0.0,2.2,41.69999999999999,4.17,104.65,107
1883-03-11,1883,-2.9,9.3,3.5,0.0,2.2,45.19999999999999,4.109090909090909,104.65,107
1883-03-12,1883,-3.2,11.2,4.6,0.0,2.2,49.79999999999999,4.1499999999999995,104.65,107
1883-03-13,1883,2.1,13.1,6.6,1.5999999999999996,3.8,56.39999999999999,4.338461538461538,104.65,107
1883-03-14,1883,-0.9,10.4,5.6,0.5999999999999996,4.3999999999999995,61.99999999999999,4.428571428571429,104.65,107
1883-03-15,1883,-5.0,13.8,5.9,0.9000000000000004,5.3,67.89999999999999,4.526666666666667,104.65,107
1883-03-16,1883,0.7,8.5,4.0,0.0,5.3,71.89999999999999,4.49375,104.65,107
1883-03-17,1883,-0.6,10.2,5.1,0.09999999999999964,5.3999999999999995,76.99999999999999,4.529411764705882,104.65,107
1883-03-18,1883,-2.7,13.9,5.4,0.40000000000000036,5.8,82.39999999999999,4.577777777777778,104.65,107
1883-03-19,1883,-1.6,14.9,8.1,3.0999999999999996,8.899999999999999,90.49999999999999,4.7631578947368425,104.65,107
1883-03-20,1883,4.4,10.1,6.7,1.7000000000000002,10.599999999999998,97.19999999999999,4.86,104.65,107
1883-03-21,1883,0.5,6.7,3.5,0.0,10.599999999999998,100.69999999999999,4.795238095238095,104.65,107
1883-03-22,1883,-0.9,9.9,4.7,0.0,10.599999999999998,105.39999999999999,4.909523809523809,104.65,107
1883-03-23,1883,-0.4,11.7,5.6,0.5999999999999996,11.199999999999998,110.99999999999999,4.938095238095238,104.65,107
1883-03-24,1883,0.4,16.2,9.0,4.0,15.199999999999998,119.99999999999999,5.147619047619047,104.65,107
1883-03-25,1883,8.1,13.2,10.6,5.6,20.799999999999997,130.6,5.3238095238095235,104.65,107
1883-03-26,1883,3.3,9.3,5.9,0.9000000000000004,21.699999999999996,136.5,5.495238095238095,104.65,107
1883-03-27,1883,-2.3,13.8,6.3,1.2999999999999998,22.999999999999996,142.8,5.657142857142857,104.65,107
1883-03-28,1883,4.2,13.9,9.3,4.300000000000001,27.299999999999997,152.10000000000002,5.919047619047619,104.65,107
1883-03-29,1883,2.2,14.5,7.9,2.9000000000000004,30.199999999999996,160.00000000000003,6.042857142857143,104.65,107
1883-03-30,1883,-1.0,17.4,9.8,4.800000000000001,35.0,169.80000000000004,6.328571428571429,104.65,107
1883-03-31,1883,-1.1,11.7,3.3,0.0,35.0,173.10000000000005,6.257142857142857,104.65,107
1883-04-01,1883,-2.7,13.4,5.4,0.40000000000000036,35.4,178.50000000000006,6.347619047619046,104.65,107
1883-04-02,1883,1.7,17.2,9.2,4.199999999999999,39.599999999999994,187.70000000000005,6.566666666666667,104.65,107
1883-04-03,1883,4.9,13.4,10.0,5.0,44.599999999999994,197.70000000000005,6.7285714285714295,104.65,107
1883-04-04,1883,2.7,13.3,8.0,3.0,47.599999999999994,205.70000000000005,6.842857142857143,104.65,107
1883-04-05,1883,-0.6,16.4,8.9,3.9000000000000004,51.49999999999999,214.60000000000005,6.985714285714287,104.65,107
1883-04-06,1883,5.3,13.0,9.0,4.0,55.49999999999999,223.60000000000005,7.223809523809525,104.65,107
1883-04-07,1883,2.8,10.7,6.6,1.5999999999999996,57.099999999999994,230.20000000000005,7.295238095238096,104.65,107
1883-04-08,1883,0.2,10.8,5.0,0.0,57.099999999999994,235.20000000000005,7.276190476190477,104.65,107
1883-04-09,1883,-0.7,16.7,7.9,2.9000000000000004,59.99999999999999,243.10000000000005,7.2666666666666675,104.65,107
1883-04-10,1883,3.3,20.2,12.0,7.0,67.0,255.10000000000005,7.519047619047619,104.65,107
1883-04-11,1883,6.6,20.2,12.8,7.800000000000001,74.8,267.90000000000003,7.961904761904761,104.65,107
1883-04-12,1883,-0.8,15.4,7.7,2.7,77.5,275.6,8.104761904761906,104.65,107
1883-04-13,1883,1.2,20.9,11.5,6.5,84.0,287.1,8.385714285714286,104.65,107
1883-04-14,1883,7.4,14.1,11.5,6.5,90.5,298.6,8.504761904761907,104.65,107
1883-04-15,1883,5.8,10.3,7.5,2.5,93.0,306.1,8.357142857142858,104.65,107
1883-04-16,1883,1.9,12.4,6.6,1.5999999999999996,94.6,312.70000000000005,8.39047619047619,104.65,107
1883-04-17,1883,-1.9,17.3,8.2,3.1999999999999993,97.8,320.90000000000003,8.480952380952381,104.65,107
1883-04-18,1883,3.0,21.8,13.8,8.8,106.6,334.70000000000005,8.695238095238095,104.65,107
1883-04-19,1883,13.4,17.4,15.9,10.9,117.5,350.6,9.076190476190478,104.65,107
1883-04-20,1883,14.7,18.6,16.9,11.899999999999999,129.4,367.5,9.414285714285715,104.65,107
1883-04-21,1883,13.8,18.9,16.3,11.3,140.70000000000002,383.8,10.033333333333333,104.65,107
1883-04-22,1883,7.2,21.4,14.7,9.7,150.4,398.5,10.476190476190476,104.65,107
1883-04-23,1883,8.9,19.9,14.0,9.0,159.4,412.5,10.704761904761906,104.65,107
1883-04-24,1883,4.7,21.2,13.1,8.1,167.5,425.6,10.852380952380953,104.65,107
1883-04-25,1883,2.7,20.6,12.9,7.9,175.4,438.5,11.085714285714285,104.65,107
1883-04-26,1883,11.2,15.4,13.5,8.5,183.9,452.0,11.304761904761904,104.65,107
1883-04-27,1883,7.9,22.4,16.4,11.399999999999999,195.3,468.4,11.657142857142857,104.65,107
1883-04-28,1883,15.4,23.2,19.5,14.5,209.8,487.9,12.27142857142857,104.65,107
1883-04-29,1883,14.7,22.1,17.4,12.399999999999999,222.20000000000002,505.29999999999995,12.861904761904762,104.65,107
1883-04-30,1883,10.5,18.3,14.5,9.5,231.70000000000002,519.8,13.17619047619048,104.65,107
1884-03-01,1884,0.6,11.8,5.8,0.7999999999999998,0.7999999999999998,5.8,5.8,104.2,109
1884-03-02,1884,-0.5,12.0,5.8,0.7999999999999998,1.5999999999999996,11.6,5.8,104.2,109
1884-03-03,1884,4.7,10.2,7.8,2.8,4.3999999999999995,19.4,6.466666666666666,104.2,109
1884-03-04,1884,2.5,7.7,4.9,0.0,4.3999999999999995,24.299999999999997,6.075,104.2,109
1884-03-05,1884,-1.7,10.2,3.9,0.0,4.3999999999999995,28.199999999999996,5.64,104.2,109
1884-03-06,1884,-2.7,13.2,5.7,0.7000000000000002,5.1,33.9,5.6499999999999995,104.2,109
1884-03-07,1884,6.7,9.6,8.4,3.4000000000000004,8.5,42.3,6.042857142857143,104.2,109
1884-03-08,1884,1.8,10.7,5.7,0.7000000000000002,9.2,48.0,6.0,104.2,109
1884-03-09,1884,-1.3,7.8,2.6,0.0,9.2,50.6,5.622222222222223,104.2,109
1884-03-10,1884,-2.2,5.6,1.3,0.0,9.2,51.9,5.1899999999999995,104.2,109
1884-03-11,1884,-4.8,10.3,4.0,0.0,9.2,55.9,5.081818181818182,104.2,109
1884-03-12,1884,2.2,8.2,5.0,0.0,9.2,60.9,5.075,104.2,109
1884-03-13,1884,0.6,7.9,3.6,0.0,9.2,64.5,4.961538461538462,104.2,109
1884-03-14,1884,-2.5,8.2,3.8,0.0,9.2,68.3,4.878571428571428,104.2,109
1884-03-15,1884,-0.8,11.8,5.2,0.20000000000000018,9.399999999999999,73.5,4.9,104.2,109
1884-03-16,1884,-0.1,8.4,5.7,0.7000000000000002,10.099999999999998,79.2,4.95,104.2,109
1884-03-17,1884,2.4,9.7,6.2,1.2000000000000002,11.299999999999997,85.4,5.023529411764706,104.2,109
1884-03-18,1884,0.6,6.7,3.7,0.0,11.299999999999997,89.10000000000001,4.95,104.2,109
1884-03-19,1884,-2.3,11.3,4.3,0.0,11.299999999999997,93.4,4.915789473684211,104.2,109
1884-03-20,1884,-1.8,15.6,7.8,2.8,14.099999999999998,101.2,5.0600000000000005,104.2,109
1884-03-21,1884,6.4,15.8,9.8,4.800000000000001,18.9,111.0,5.285714285714286,104.2,109
1884-03-22,1884,2.2,14.4,9.5,4.5,23.4,120.5,5.461904761904762,104.2,109
1884-03-23,1884,2.4,13.9,8.8,3.8000000000000007,27.2,129.3,5.604761904761905,104.2,109
1884-03-24,1884,2.8,8.4,5.4,0.40000000000000036,27.6,134.70000000000002,5.4904761904761905,104.2,109
1884-03-25,1884,-1.6,12.2,4.8,0.0,27.6,139.50000000000003,5.485714285714286,104.2,109
1884-03-26,1884,0.2,11.2,6.2,1.2000000000000002,28.8,145.70000000000002,5.595238095238095,104.2,109
1884-03-27,1884,1.6,16.7,9.6,4.6,33.4,155.3,5.780952380952381,104.2,109
1884-03-28,1884,0.8,10.1,4.7,0.0,33.4,160.0,5.604761904761905,104.2,109
1884-03-29,1884,-2.7,11.2,4.0,0.0,33.4,164.0,5.523809523809524,104.2,109
1884-03-30,1884,-2.4,11.7,4.5,0.0,33.4,168.5,5.614285714285715,104.2,109
1884-03-31,1884,-3.3,9.6,4.2,0.0,33.4,172.7,5.752380952380952,104.2,109
1884-04-01,1884,5.3,10.1,7.5,2.5,35.9,180.2,5.919047619047619,104.2,109
1884-04-02,1884,1.4,8.1,4.3,0.0,35.9,184.5,5.885714285714285,104.2,109
1884-04-03,1884,-3.7,11.5,4.2,0.0,35.9,188.7,5.914285714285715,104.2,109
1884-04-04,1884,-0.8,17.6,9.6,4.6,40.5,198.29999999999998,6.190476190476191,104.2,109
1884-04-05,1884,9.2,13.4,11.4,6.4,46.9,209.7,6.485714285714287,104.2,109
1884-04-06,1884,11.2,18.8,14.2,9.2,56.099999999999994,223.89999999999998,6.890476190476191,104.2,109
1884-04-07,1884,7.7,13.2,9.9,4.9,60.99999999999999,233.79999999999998,7.066666666666667,104.2,109
1884-04-08,1884,4.6,14.4,8.4,3.4000000000000004,64.39999999999999,242.2,7.290476190476191,104.2,109
1884-04-09,1884,0.2,12.1,6.9,1.9000000000000004,66.3,249.1,7.414285714285714,104.2,109
1884-04-10,1884,-1.8,16.6,7.7,2.7,69.0,256.8,7.409523809523811,104.2,109
1884-04-11,1884,6.1,15.0,12.0,7.0,76.0,268.8,7.514285714285715,104.2,109
1884-04-12,1884,11.4,17.1,14.8,9.8,85.8,283.6,7.766666666666667,104.2,109
1884-04-13,1884,10.4,19.3,14.3,9.3,95.1,297.90000000000003,8.028571428571428,104.2,109
1884-04-14,1884,4.1,21.4,12.9,7.9,103.0,310.8,8.385714285714286,104.2,109
1884-04-15,1884,7.2,22.8,15.3,10.3,113.3,326.1,8.885714285714286,104.2,109
1884-04-16,1884,10.5,22.3,16.5,11.5,124.8,342.6,9.376190476190475,104.2,109
1884-04-17,1884,9.4,17.8,13.4,8.4,133.2,356.0,9.557142857142857,104.2,109
1884-04-18,1884,6.2,20.1,13.2,8.2,141.39999999999998,369.2,9.961904761904762,104.2,109
1884-04-19,1884,4.9,20.4,12.6,7.6,148.99999999999997,381.8,10.371428571428572,104.2,109
1884-04-20,1884,3.8,23.9,14.0,9.0,157.99999999999997,395.8,10.823809523809524,104.2,109
1884-04-21,1884,7.3,23.2,15.7,10.7,168.69999999999996,411.5,11.37142857142857,104.2,109
1884-04-22,1884,12.5,18.9,14.9,9.9,178.59999999999997,426.4,11.723809523809523,104.2,109
1884-04-23,1884,6.9,13.6,9.7,4.699999999999999,183.29999999999995,436.09999999999997,11.980952380952381,104.2,109
1884-04-24,1884,4.3,17.2,10.7,5.699999999999999,188.99999999999994,446.79999999999995,12.29047619047619,104.2,109
1884-04-25,1884,7.1,22.4,14.4,9.4,198.39999999999995,461.19999999999993,12.519047619047617,104.2,109
1884-04-26,1884,10.1,22.2,16.2,11.2,209.59999999999994,477.3999999999999,12.747619047619047,104.2,109
1884-04-27,1884,10.1,17.6,13.6,8.6,218.19999999999993,490.99999999999994,12.71904761904762,104.2,109
1884-04-28,1884,2.9,15.2,9.4,4.4,222.59999999999994,500.3999999999999,12.695238095238096,104.2,109
1884-04-29,1884,1.5,16.7,9.9,4.9,227.49999999999994,510.2999999999999,12.766666666666666,104.2,109
1884-04-30,1884,4.1,20.5,12.9,7.9,235.39999999999995,523.1999999999999,13.052380952380954,104.2,109
1885-03-01,1885,-4.1,9.4,2.9,0.0,0.0,2.9,2.9,104.6,113
1885-03-02,1885,-5.8,11.4,2.7,0.0,0.0,5.6,2.8,104.6,113
1885-03-03,1885,-2.9,10.7,4.5,0.0,0.0,10.1,3.3666666666666667,104.6,113
1885-03-04,1885,-1.3,10.2,3.8,0.0,0.0,13.899999999999999,3.4749999999999996,104.6,113
1885-03-05,1885,-4.7,11.9,5.2,0.20000000000000018,0.20000000000000018,19.099999999999998,3.8200000000000003,104.6,113
1885-03-06,1885,3.8,12.3,7.9,2.9000000000000004,3.1000000000000005,27.0,4.5,104.6,113
1885-03-07,1885,-2.1,7.9,3.4,0.0,3.1000000000000005,30.4,4.3428571428571425,104.6,113
1885-03-08,1885,-3.2,7.3,1.5,0.0,3.1000000000000005,31.9,3.9875,104.6,113
1885-03-09,1885,-6.4,5.6,0.0,0.0,3.1000000000000005,31.9,3.5444444444444443,104.6,113
1885-03-10,1885,-5.0,6.4,1.1,0.0,3.1000000000000005,33.0,3.3,104.6,113
1885-03-11,1885,-6.2,7.4,0.4,0.0,3.1000000000000005,33.4,3.036363636363636,104.6,113
1885-03-12,1885,-3.6,6.2,1.1,0.0,3.1000000000000005,34.5,2.875,104.6,113
1885-03-13,1885,-6.3,7.3,0.6,0.0,3.1000000000000005,35.1,2.7,104.6,113
